Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Winchmore 2 Ews,42899,H31772,-43.78916,171.79029,164,H,Niwa
Winchmore Ews,4764,H31883,-43.79346,171.79512,160,H,Niwa/Agresearch
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Form_DLY (Extended)
(Note that non standard row charges apply. For details search the help on "fdly").
Station,Day(Local_Date),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET05(C),ET10(C),ET20(C),ET50(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),SoilM(%)
4764,20150120:0000,135,9.8,224,0.0,12.9,18.9,4.8,0.1,9.8,-,20.2,-,-,-,1014.3,-,-,24.56,8.9
4764,20150121:0000,133,7.5,139,5.4,12.0,14.1,9.9,7.3,10.9,-,18.6,-,-,-,1024.3,-,-,9.10,9.0
4764,20150122:0000,139,10.2,230,0.0,13.3,22.0,4.1,-0.4,10.5,-,18.4,-,-,-,1024.1,-,-,30.81,9.3
4764,20150123:0000,76,8.4,279,0.0,16.5,26.2,6.6,0.0,10.8,-,19.8,-,-,-,1020.2,-,-,30.76,9.4
4764,20150124:0000,150,8.3,248,0.0,18.5,30.4,10.6,6.7,13.9,-,21.8,-,-,-,1019.6,-,-,30.49,9.3
4764,20150125:0000,34,11.0,261,0.0,18.0,26.2,12.6,9.4,14.6,-,22.1,-,-,-,1020.2,-,-,24.01,9.1
4764,20150126:0000,82,12.4,473,0.0,19.6,28.2,12.3,13.0,14.9,-,22.4,-,-,-,1011.7,-,-,29.15,8.9
4764,20150127:0000,213,10.0,257,0.0,15.9,21.4,11.2,8.8,15.0,-,20.9,-,-,-,1013.6,-,-,12.78,8.7
4764,20150128:0000,66,8.4,175,0.0,18.0,22.6,14.4,14.4,16.5,-,20.9,-,-,-,1014.4,-,-,12.22,8.7
4764,20150129:0000,124,8.9,251,0.0,19.4,25.4,14.4,13.4,17.0,-,21.9,-,-,-,1015.3,-,-,20.73,8.6
4764,20150130:0000,153,5.8,183,0.6,16.7,19.9,14.2,13.9,16.8,-,20.7,-,-,-,1016.6,-,-,8.21,8.5
4764,20150131:0000,53,11.0,374,0.6,17.6,22.9,13.6,14.1,16.0,-,20.1,-,-,-,1014.3,-,-,19.57,8.6
4764,20150201:0000,11,12.4,375,4.0,21.3,30.8,14.2,12.0,15.2,-,21.2,-,-,-,1004.9,-,-,26.50,8.8
4764,20150202:0000,334,14.0,387,0.0,21.7,28.9,15.7,10.4,13.3,-,21.5,-,-,-,996.3,-,-,22.59,8.9
4764,20150203:0000,155,10.8,264,2.6,14.6,19.9,10.3,8.9,12.1,-,19.4,-,-,-,1000.1,-,-,10.65,8.9
4764,20150204:0000,290,23.6,464,0.0,16.2,25.3,6.5,0.1,8.5,-,18.4,-,-,-,994.1,-,-,29.71,8.8
4764,20150205:0000,278,13.1,244,5.8,12.5,21.7,3.4,-2.9,6.8,-,17.8,-,-,-,995.5,-,-,20.76,8.9
4764,20150206:0000,208,12.4,284,2.4,9.5,16.1,3.5,-0.8,7.5,-,15.2,-,-,-,1004.3,-,-,19.46,11.1
4764,20150207:0000,88,7.2,222,0.0,14.9,25.9,4.9,-0.6,9.9,-,17.6,-,-,-,1012.1,-,-,27.55,11.0
4764,20150208:0000,50,10.0,301,0.0,18.5,30.0,9.0,2.7,12.4,-,19.3,-,-,-,1012.3,-,-,27.75,10.9
4764,20150209:0000,220,18.0,288,9.6,15.0,22.0,9.0,7.6,10.8,-,17.6,-,-,-,1014.0,-,-,5.03,11.2
4764,20150210:0000,94,8.3,222,0.0,12.7,20.7,4.9,0.3,10.0,-,16.9,-,-,-,1031.1,-,-,28.01,12.6
4764,20150211:0000,33,9.2,271,0.0,14.6,23.6,6.6,1.0,11.5,-,18.0,-,-,-,1032.4,-,-,27.88,12.6
4764,20150212:0000,45,9.1,307,0.0,18.0,27.9,10.4,9.4,13.8,-,19.9,-,-,-,1023.3,-,-,27.72,12.4
4764,20150213:0000,131,8.8,216,0.2,13.5,17.1,8.8,8.2,12.7,-,18.6,-,-,-,1024.5,-,-,7.36,12.1
4764,20150214:0000,234,6.8,166,0.2,10.2,12.8,7.1,7.8,10.0,-,16.4,-,-,-,1030.6,-,-,8.00,12.0
4764,20150215:0000,133,7.6,155,0.0,11.7,15.6,8.5,5.5,10.2,-,16.5,-,-,-,1029.9,-,-,15.51,11.9
4764,20150216:0000,144,6.9,196,0.0,14.2,21.8,8.4,3.0,10.6,-,18.1,-,-,-,1026.5,-,-,24.60,11.7
4764,20150217:0000,58,8.6,276,0.0,15.4,24.5,7.3,1.4,11.0,-,18.8,-,-,-,1024.1,-,-,26.42,11.4
4764,20150218:0000,138,7.4,208,0.0,17.5,27.0,7.4,4.1,12.2,-,20.1,-,-,-,1021.8,-,-,26.34,11.1
4764,20150219:0000,214,6.8,145,1.2,15.7,23.9,9.2,5.5,13.5,-,19.4,-,-,-,1019.7,-,-,15.20,10.8
4764,20150220:0000,67,9.1,222,0.0,17.1,24.7,11.8,9.6,14.4,-,20.0,-,-,-,1020.2,-,-,23.89,10.7
4764,20150221:0000,219,6.4,190,3.8,15.2,21.2,9.7,7.4,15.1,-,19.3,-,-,-,1016.5,-,-,14.26,10.6
4764,20150222:0000,173,6.1,147,23.4,14.0,16.9,10.1,7.5,14.6,-,17.3,-,-,-,1024.2,-,-,7.44,18.8
4764,20150223:0000,36,8.4,192,0.0,15.1,21.0,9.3,5.8,14.7,-,18.2,-,-,-,1025.2,-,-,14.85,18.2
4764,20150224:0000,38,8.4,226,0.0,17.8,25.4,11.4,8.2,15.6,-,19.8,-,-,-,1016.5,-,-,23.33,18.0
4764,20150225:0000,152,11.8,213,0.0,14.0,23.3,8.8,5.6,11.1,-,18.3,-,-,-,1013.0,-,-,13.21,17.7
4764,20150226:0000,136,7.9,180,0.0,11.0,16.9,7.4,5.2,9.4,-,17.6,-,-,-,1015.9,-,-,17.17,17.3
4764,20150227:0000,106,7.1,218,0.0,14.0,24.1,4.1,0.7,11.2,-,18.0,-,-,-,1011.1,-,-,23.84,16.9
4764,20150228:0000,140,8.0,183,0.0,15.5,26.8,8.8,7.7,14.5,-,19.1,-,-,-,1012.4,-,-,17.25,16.5
4764,20150301:0000,28,7.8,205,0.0,17.7,28.3,6.9,4.0,13.9,-,19.5,-,-,-,1015.0,-,-,22.95,16.1
4764,20150302:0000,339,12.1,318,0.0,19.3,27.5,11.8,6.8,11.6,-,19.3,-,-,-,1010.6,-,-,15.13,15.6
4764,20150303:0000,134,7.0,191,0.0,14.9,18.2,11.5,12.3,14.6,-,18.4,-,-,-,1014.3,-,-,6.32,15.4
4764,20150304:0000,106,7.2,183,0.0,15.9,21.4,12.5,11.1,15.8,-,18.9,-,-,-,1009.7,-,-,13.37,15.2
4764,20150305:0000,9,15.0,329,0.0,18.0,30.0,5.9,2.2,12.9,-,19.0,-,-,-,1001.1,-,-,22.53,15.0
4764,20150306:0000,4,14.1,380,5.2,17.4,23.5,10.6,6.5,12.3,-,18.5,-,-,-,986.5,-,-,13.05,15.1
4764,20150307:0000,238,10.8,265,4.8,13.9,20.7,7.9,4.1,11.4,-,16.5,-,-,-,989.1,-,-,10.64,15.3
4764,20150308:0000,218,9.2,229,3.0,13.0,17.8,9.8,9.4,12.4,-,17.5,-,-,-,1003.5,-,-,16.91,17.5
4764,20150309:0000,94,7.8,232,0.0,14.6,22.1,7.9,3.8,12.7,-,18.0,-,-,-,1012.2,-,-,21.42,17.4
4764,20150310:0000,243,6.3,165,0.0,15.2,22.4,10.1,7.5,14.6,-,18.7,-,-,-,1015.5,-,-,17.89,16.9
4764,20150311:0000,232,6.9,186,0.0,13.4,16.8,11.0,11.6,12.9,-,18.0,-,-,-,1022.2,-,-,8.28,16.5
4764,20150312:0000,63,8.2,290,0.0,14.4,21.6,10.0,11.1,13.6,-,18.3,-,-,-,1016.6,-,-,18.06,16.2
4764,20150313:0000,226,11.4,212,4.5,16.4,26.7,9.1,8.0,13.5,-,18.9,-,-,-,1011.1,-,-,17.02,15.7
4764,20150314:0000,62,8.2,204,1.3,12.5,16.3,9.4,10.1,12.2,-,17.5,-,-,-,1018.9,-,-,9.17,15.7
4764,20150315:0000,56,7.8,267,0.0,15.3,23.3,9.1,8.6,14.1,-,17.6,-,-,-,1007.6,-,-,19.60,15.5
4764,20150316:0000,222,10.2,249,3.7,11.7,16.2,7.6,8.5,12.8,-,16.8,-,-,-,1003.4,-,-,1.84,15.5
4764,20150317:0000,191,9.3,239,2.5,9.0,13.4,5.1,5.2,9.3,-,15.2,-,-,-,1005.0,-,-,9.81,16.9
4764,20150318:0000,208,9.4,208,0.0,8.2,14.9,1.2,-2.6,8.0,-,14.5,-,-,-,1011.1,-,-,17.06,16.7
4764,20150319:0000,233,7.6,203,0.0,9.2,13.9,5.5,5.2,8.3,-,14.7,-,-,-,1021.1,-,-,11.80,16.3
4764,20150320:0000,66,8.9,262,0.0,10.7,16.9,4.5,-1.7,9.4,-,15.0,-,-,-,1024.4,-,-,18.34,16.0
4764,20150321:0000,338,7.8,267,0.0,14.8,25.6,6.7,5.5,10.8,-,15.7,-,-,-,1017.7,-,-,17.83,15.5
4764,20150322:0000,206,7.0,152,14.1,11.5,15.8,8.7,9.8,12.4,-,15.5,-,-,-,1023.8,-,-,3.86,17.8
4764,20150323:0000,69,5.4,107,1.7,11.0,14.0,8.2,8.8,12.1,-,15.1,-,-,-,1021.7,-,-,-,19.0
4764,20150324:0000,63,7.0,239,0.0,14.9,23.0,9.2,10.4,14.3,-,16.6,-,-,-,1012.9,-,-,14.31,18.9
4764,20150325:0000,82,4.9,150,0.0,15.0,22.3,9.7,7.7,13.9,-,16.8,-,-,-,1014.9,-,-,11.45,18.7
4764,20150326:0000,232,4.7,118,0.0,13.7,18.6,10.1,6.5,14.2,-,17.0,-,-,-,1016.8,-,-,8.39,18.4
4764,20150327:0000,39,7.4,230,0.0,12.6,19.5,5.9,2.7,13.1,-,16.3,-,-,-,1017.4,-,-,13.30,18.2
4764,20150328:0000,60,7.8,249,0.0,14.0,20.8,9.6,8.0,13.9,-,16.8,-,-,-,1009.7,-,-,12.88,17.9
4764,20150329:0000,314,10.4,188,4.3,13.7,19.4,8.4,4.8,12.5,-,16.7,-,-,-,1003.8,-,-,11.67,17.7
4764,20150330:0000,136,7.6,216,0.7,12.8,17.6,8.6,7.5,12.4,-,16.3,-,-,-,1010.6,-,-,13.93,17.9
4764,20150331:0000,144,4.8,149,0.0,12.9,18.4,7.6,2.4,12.0,-,16.4,-,-,-,1019.2,-,-,11.51,17.6
4764,20150401:0000,62,6.4,183,0.0,13.1,21.4,6.1,2.0,12.7,-,15.9,-,-,-,1024.4,-,-,-,17.3
4764,20150402:0000,343,7.3,205,0.0,14.9,24.4,5.9,2.7,11.1,-,16.3,-,-,-,1020.3,-,-,-,17.0
4764,20150403:0000,84,7.0,219,0.0,15.8,24.3,10.0,5.5,10.6,-,16.3,-,-,-,1019.6,-,-,12.87,16.5
4764,20150404:0000,347,12.5,248,0.0,15.8,24.1,8.0,4.0,10.9,-,16.1,-,-,-,1010.8,-,-,13.49,16.1
4764,20150405:0000,68,7.4,223,0.0,11.6,15.4,8.8,9.6,11.7,-,15.9,-,-,-,1022.4,-,-,7.98,15.7
4764,20150406:0000,5,17.1,345,0.0,15.2,22.0,8.5,8.3,12.2,-,15.7,-,-,-,1014.0,-,-,7.57,15.5
4764,20150407:0000,5,17.3,311,0.0,18.2,24.7,8.8,5.3,13.8,-,17.0,-,-,-,1012.8,-,-,11.70,15.2
4764,20150408:0000,138,6.6,124,1.0,13.3,20.0,7.8,4.7,13.4,-,16.5,-,-,-,1015.3,-,-,9.74,14.8
4764,20150409:0000,36,7.2,179,3.5,10.0,12.8,6.9,7.4,10.9,-,15.4,-,-,-,1019.0,-,-,5.71,15.6
4764,20150410:0000,211,9.5,188,13.3,9.6,12.1,7.1,5.9,11.2,-,13.4,-,-,-,1006.8,-,-,1.99,19.2
4764,20150411:0000,51,7.4,181,3.0,8.4,11.6,5.9,4.6,10.0,-,13.8,-,-,-,1008.8,-,-,7.68,20.1
4764,20150412:0000,325,14.4,354,0.0,10.9,18.5,1.8,-1.8,7.8,-,12.7,-,-,-,991.9,-,-,10.00,19.9
4764,20150413:0000,232,13.0,361,8.1,6.0,11.2,-0.5,-1.1,6.9,-,12.0,-,-,-,989.5,-,-,12.33,19.9
4764,20150414:0000,229,13.6,307,1.7,4.4,8.9,-0.4,-1.8,5.5,-,9.9,-,-,-,1005.0,-,-,9.49,21.8
4764,20150415:0000,216,11.9,232,0.0,6.4,13.1,0.0,-3.8,6.7,-,10.2,-,-,-,1014.9,-,-,12.59,21.3
4764,20150416:0000,93,5.4,202,0.0,6.4,14.2,-0.2,-4.5,7.6,-,10.4,-,-,-,1020.5,-,-,12.47,20.9
4764,20150417:0000,314,5.8,172,0.0,9.7,20.5,0.8,-2.0,8.8,-,11.3,-,-,-,1014.6,-,-,-,20.6
4764,20150418:0000,220,8.1,208,1.4,10.0,13.9,6.1,1.3,10.9,-,12.9,-,-,-,1024.3,-,-,7.63,20.2
4764,20150419:0000,52,9.0,328,0.0,11.5,18.6,5.1,4.7,11.0,-,12.6,-,-,-,1020.3,-,-,10.79,20.1
4764,20150420:0000,165,8.4,198,0.2,12.9,17.0,9.7,7.8,10.9,-,12.9,-,-,-,1024.7,-,-,3.75,19.9
4764,20150421:0000,238,4.6,106,10.2,10.4,12.5,8.2,9.5,12.2,-,13.0,-,-,-,1027.6,-,-,0.87,21.1
4764,20150422:0000,35,7.4,184,6.2,10.6,13.0,8.4,9.7,12.4,-,13.3,-,-,-,1032.3,-,-,3.86,23.4
4764,20150423:0000,52,7.4,216,0.0,10.7,12.8,8.7,9.3,11.9,-,13.3,-,-,-,1031.6,-,-,2.53,22.8
4764,20150424:0000,29,8.4,284,0.0,10.4,15.5,6.2,3.7,11.8,-,13.2,-,-,-,1026.5,-,-,-,22.6
4764,20150425:0000,357,13.2,427,0.0,14.5,22.1,3.1,-0.5,10.4,-,12.7,-,-,-,1013.6,-,-,-,22.4
4764,20150426:0000,340,18.6,603,0.0,18.9,22.1,15.9,16.1,11.6,-,14.0,-,-,-,1002.9,-,-,4.86,21.9
4764,20150427:0000,211,11.3,307,34.5,12.2,19.9,7.0,7.8,12.3,-,13.5,-,-,-,994.9,-,-,1.36,23.3
4764,20150428:0000,229,9.6,170,14.1,7.5,12.6,3.3,-0.6,9.1,-,11.9,-,-,-,999.3,-,-,-,26.1
4764,20150429:0000,191,13.6,204,0.0,8.0,19.6,0.3,-2.0,8.2,-,11.5,-,-,-,998.0,-,-,9.13,25.0
4764,20150430:0000,229,8.8,208,0.0,7.2,14.0,1.5,-2.8,7.0,-,10.9,-,-,-,1014.0,-,-,9.44,24.7
4764,20150501:0000,148,6.8,195,0.0,8.6,19.2,2.0,-1.3,8.6,-,10.8,-,-,-,1023.3,-,-,9.80,24.5
4764,20150502:0000,139,5.4,145,0.0,9.2,14.7,3.2,-0.2,10.1,-,11.3,-,-,-,1027.7,-,-,9.22,24.4
4764,20150503:0000,36,7.7,161,0.0,7.2,13.7,0.7,-1.8,9.7,-,11.4,-,-,-,1029.4,-,-,7.83,24.2
4764,20150504:0000,15,6.7,172,0.0,8.1,17.5,1.0,-1.0,9.5,-,11.5,-,-,-,1026.0,-,-,8.72,24.1
4764,20150505:0000,349,14.0,261,0.0,12.1,20.5,5.0,4.1,10.7,-,11.6,-,-,-,1018.7,-,-,3.33,23.9
4764,20150506:0000,37,21.4,506,0.0,19.6,23.0,13.3,7.8,13.5,-,13.6,-,-,-,1003.6,-,-,-,23.7
4764,20150507:0000,321,8.0,151,0.0,13.4,22.6,6.0,0.7,9.2,-,12.9,-,-,-,1000.1,-,-,8.61,23.4
4764,20150508:0000,2,11.6,309,0.0,11.0,17.3,5.4,0.9,7.7,-,11.3,-,-,-,998.2,-,-,8.68,23.2
4764,20150509:0000,358,14.2,364,0.0,11.0,17.7,4.7,-2.1,7.5,-,10.3,-,-,-,997.9,-,-,4.99,23.0
4764,20150510:0000,341,7.6,179,0.0,9.8,18.4,3.5,-0.9,8.1,-,10.1,-,-,-,1003.3,-,-,6.16,22.8
4764,20150511:0000,344,17.4,545,3.2,14.4,19.8,9.9,7.8,9.6,-,10.8,-,-,-,993.6,-,-,5.57,22.6
4764,20150512:0000,197,12.6,213,4.6,8.9,15.2,1.6,-4.0,9.0,-,10.9,-,-,-,991.4,-,-,4.52,23.2
4764,20150513:0000,12,19.0,490,0.0,11.0,17.4,1.8,-4.0,8.4,-,9.8,-,-,-,994.7,-,-,8.19,23.5
4764,20150514:0000,326,16.9,366,0.0,10.1,15.0,2.1,-1.6,8.2,-,10.2,-,-,-,996.3,-,-,6.00,23.3
4764,20150515:0000,228,13.0,377,0.0,7.6,10.5,2.6,-0.8,9.4,-,9.7,-,-,-,1000.0,-,-,1.21,23.4
4764,20150516:0000,221,7.6,128,0.0,7.1,14.2,1.2,-2.7,8.4,-,9.6,-,-,-,1011.3,-,-,3.52,23.4
4764,20150517:0000,151,6.7,199,0.0,7.5,12.7,2.3,-0.9,9.1,-,9.6,-,-,-,1019.7,-,-,6.29,23.4
4764,20150518:0000,353,10.8,290,0.0,10.7,17.0,5.9,3.3,8.5,-,9.7,-,-,-,1013.3,-,-,7.05,23.2
4764,20150519:0000,106,6.4,161,0.0,7.7,11.8,3.0,-0.2,8.5,-,10.0,-,-,-,1020.7,-,-,5.11,23.1
4764,20150520:0000,36,6.8,225,0.0,6.1,13.4,-1.6,-5.0,7.9,-,9.0,-,-,-,1016.1,-,-,7.42,23.0
4764,20150521:0000,221,15.6,298,0.0,12.6,21.0,3.8,2.3,9.2,-,10.1,-,-,-,1001.8,-,-,6.69,22.8
4764,20150522:0000,217,7.6,225,0.0,3.7,10.4,-2.1,-5.5,5.9,-,8.3,-,-,-,1012.0,-,-,7.03,22.7
4764,20150523:0000,343,5.4,177,0.0,5.1,15.0,-2.8,-7.1,5.5,-,7.1,-,-,-,1004.0,-,-,6.88,22.6
4764,20150524:0000,152,13.8,234,0.2,3.9,15.3,-1.4,-3.9,6.0,-,7.2,-,-,-,997.6,-,-,6.48,22.5
4764,20150525:0000,241,17.6,340,0.0,3.0,8.5,-3.2,-8.9,4.3,-,6.4,-,-,-,1005.5,-,-,6.42,22.4
4764,20150526:0000,223,9.8,228,0.0,4.4,10.7,-3.1,-8.4,5.1,-,5.8,-,-,-,1010.0,-,-,4.32,22.3
4764,20150527:0000,220,7.9,161,0.0,3.2,11.0,-2.9,-6.6,5.5,-,6.2,-,-,-,1018.9,-,-,6.36,22.2
4764,20150528:0000,288,4.5,168,0.0,1.8,11.1,-4.4,-8.0,5.6,-,5.4,-,-,-,1026.5,-,-,6.45,22.1
4764,20150529:0000,60,4.2,153,0.0,1.3,11.8,-6.7,-11.4,4.9,-,4.4,-,-,-,1024.8,-,-,6.68,22.0
4764,20150530:0000,354,12.9,328,0.0,6.2,14.6,-4.1,-8.6,6.6,-,5.0,-,-,-,1015.6,-,-,2.48,22.0
4764,20150531:0000,312,6.2,171,0.0,5.9,16.9,-3.1,-7.6,5.5,-,5.3,-,-,-,1014.8,-,-,6.41,21.9
4764,20150601:0000,17,9.2,251,0.0,10.2,18.9,1.2,-4.1,8.4,-,6.4,-,-,-,1008.4,-,-,5.79,21.8
4764,20150602:0000,43,7.1,180,0.0,9.0,14.4,2.8,1.7,10.6,-,8.3,-,-,-,997.6,-,-,4.88,21.6
4764,20150603:0000,212,9.8,240,16.9,7.9,10.0,5.2,5.6,10.3,-,8.8,-,-,-,990.7,-,-,0.81,24.3
4764,20150604:0000,205,13.8,318,4.7,4.4,9.2,-1.0,-4.9,7.2,-,7.9,-,-,-,1000.3,-,-,4.38,26.8
4764,20150605:0000,252,4.6,118,0.0,2.1,8.2,-3.7,-7.4,6.2,-,6.2,-,-,-,1012.9,-,-,4.03,26.3
4764,20150606:0000,44,5.1,138,0.0,1.1,8.3,-4.5,-7.8,6.1,-,5.2,-,-,-,1017.4,-,-,3.98,26.1
4764,20150607:0000,302,7.2,204,0.0,6.5,12.1,-0.8,-3.4,7.4,-,5.8,-,-,-,1019.0,-,-,5.65,26.0
4764,20150608:0000,342,14.2,349,0.0,10.0,19.1,-0.3,-3.8,7.7,-,6.4,-,-,-,1016.0,-,-,4.92,25.9
4764,20150609:0000,359,17.8,590,0.0,14.7,17.6,11.7,10.5,9.3,-,8.4,-,-,-,1006.1,-,-,3.02,25.7
4764,20150610:0000,341,13.1,332,0.0,9.3,17.0,1.2,-2.9,8.2,-,8.4,-,-,-,1005.7,-,-,5.67,25.6
4764,20150611:0000,311,8.0,190,0.0,4.1,10.6,-1.2,-3.5,5.7,-,6.4,-,-,-,1010.7,-,-,5.43,25.5
4764,20150612:0000,313,12.5,329,0.0,8.3,16.7,-0.3,-6.2,6.4,-,6.6,-,-,-,999.1,-,-,4.57,25.3
4764,20150613:0000,297,5.5,168,0.0,5.0,13.3,-3.6,-7.1,6.4,-,5.5,-,-,-,1002.9,-,-,4.08,25.2
4764,20150614:0000,45,5.9,171,0.0,7.0,12.0,0.8,-4.2,7.8,-,6.3,-,-,-,1006.2,-,-,4.07,25.1
4764,20150615:0000,212,9.5,198,2.6,4.3,9.4,0.9,-1.9,6.0,-,6.5,-,-,-,1014.7,-,-,5.63,25.1
4764,20150616:0000,202,5.8,130,0.0,4.2,11.0,-1.5,-5.0,5.8,-,5.9,-,-,-,1022.2,-,-,5.48,25.1
4764,20150617:0000,334,16.4,362,0.0,6.3,12.8,-1.1,-3.5,5.3,-,5.1,-,-,-,1019.1,-,-,5.33,25.1
4764,20150618:0000,-,14.5,226,20.1,5.1,13.3,-1.3,-0.4,6.2,-,5.5,-,-,-,1012.2,-,-,0.07,27.0
4764,20150619:0000,222,4.8,97,23.6,0.6,2.7,-1.2,-0.4,6.1,-,3.5,-,-,-,1005.1,-,-,3.20,30.7
4764,20150620:0000,335,3.3,104,24.9,2.8,7.5,0.0,-0.3,7.0,-,3.4,-,-,-,1008.0,-,-,4.65,30.3
4764,20150621:0000,205,12.9,211,3.4,2.5,9.0,-4.2,-4.9,6.2,-,3.4,-,-,-,1004.5,-,-,5.86,31.0
4764,20150622:0000,258,10.1,288,0.0,1.7,5.3,-3.2,-5.2,4.7,-,3.5,-,-,-,1027.1,-,-,4.17,30.6
4764,20150623:0000,52,5.8,170,0.0,-0.7,6.7,-5.2,-8.2,4.5,-,2.7,-,-,-,1034.0,-,-,5.93,29.5
4764,20150624:0000,31,4.4,146,0.0,-1.0,5.8,-5.5,-8.7,4.5,-,2.0,-,-,-,1028.6,-,-,4.60,28.8
4764,20150625:0000,354,6.8,241,0.0,0.8,9.0,-3.7,-6.7,4.4,-,1.9,-,-,-,1019.6,-,-,5.87,28.4
4764,20150626:0000,213,12.4,253,5.8,4.9,14.4,-4.1,-7.1,6.3,-,2.3,-,-,-,1010.0,-,-,5.38,28.3
4764,20150627:0000,346,7.3,233,0.0,4.0,10.9,-1.7,-4.0,5.6,-,3.1,-,-,-,1012.6,-,-,5.42,30.0
4764,20150628:0000,334,13.3,230,0.0,6.4,15.8,-0.7,-6.1,5.9,-,3.3,-,-,-,1008.0,-,-,6.00,29.2
4764,20150629:0000,322,11.8,206,0.0,7.2,16.7,-0.7,-3.8,6.6,-,4.0,-,-,-,1004.8,-,-,5.36,28.7
4764,20150630:0000,355,11.4,302,0.0,7.3,15.4,0.5,-1.4,6.7,-,4.5,-,-,-,1009.2,-,-,5.10,28.5
4764,20150701:0000,99,7.4,217,0.0,6.0,10.1,0.0,-2.9,7.3,-,4.7,-,-,-,1016.0,-,-,3.92,28.3
4764,20150702:0000,321,12.9,355,0.0,7.3,14.3,-0.6,-4.0,7.0,-,4.8,-,-,-,1008.9,-,-,4.85,28.1
4764,20150703:0000,1,11.5,273,0.1,8.6,14.2,3.5,2.4,8.4,-,6.0,-,-,-,1002.2,-,-,2.23,28.0
4764,20150704:0000,63,7.4,237,0.1,3.9,9.8,-1.3,-4.5,6.6,-,5.0,-,-,-,1008.1,-,-,6.00,27.8
4764,20150705:0000,341,13.3,348,0.0,8.3,15.4,-0.8,-4.1,7.4,-,5.5,-,-,-,998.5,-,-,5.22,27.7
4764,20150706:0000,329,9.1,201,0.0,4.6,10.6,-1.2,-5.7,5.6,-,4.9,-,-,-,998.4,-,-,6.09,27.6
4764,20150707:0000,189,4.6,120,0.0,0.1,6.8,-4.3,-9.6,4.5,-,3.3,-,-,-,1003.6,-,-,5.20,27.5
4764,20150708:0000,206,14.6,306,0.0,0.8,7.0,-5.9,-11.1,4.6,-,2.4,-,-,-,1013.1,-,-,4.29,27.4
4764,20150709:0000,225,10.3,303,14.0,2.9,5.0,0.8,0.9,6.9,-,3.7,-,-,-,1022.9,-,-,1.50,29.1
4764,20150710:0000,252,4.4,122,0.0,1.3,8.3,-3.5,-7.0,5.9,-,3.7,-,-,-,1027.6,-,-,6.19,30.5
4764,20150711:0000,92,4.0,173,0.0,0.0,7.6,-4.7,-8.2,5.3,-,2.5,-,-,-,1027.5,-,-,7.04,29.5
4764,20150712:0000,46,6.6,162,0.0,-1.1,7.1,-6.8,-10.4,4.9,-,1.9,-,-,-,1029.8,-,-,7.29,29.0
4764,20150713:0000,48,7.2,198,0.0,0.3,8.0,-7.3,-11.0,5.4,-,1.5,-,-,-,1028.1,-,-,7.38,28.8
4764,20150714:0000,43,11.8,336,0.0,7.1,12.3,-4.3,-7.9,6.7,-,2.2,-,-,-,1016.5,-,-,3.29,28.6
4764,20150715:0000,339,12.9,317,0.0,11.2,16.1,6.4,2.5,8.4,-,4.9,-,-,-,1006.8,-,-,2.55,28.5
4764,20150716:0000,128,5.0,114,1.0,7.0,9.3,4.1,-0.8,8.5,-,5.4,-,-,-,1013.4,-,-,1.52,28.5
4764,20150717:0000,43,6.9,148,0.4,5.3,9.4,2.4,0.6,8.1,-,6.0,-,-,-,1010.3,-,-,4.38,28.6
4764,20150718:0000,174,14.8,227,3.2,2.4,5.9,-0.2,-0.8,6.6,-,4.8,-,-,-,998.5,-,-,0.97,28.7
4764,20150719:0000,241,11.7,217,0.0,2.6,9.8,-2.6,-8.0,5.0,-,3.6,-,-,-,1007.6,-,-,6.32,29.4
4764,20150720:0000,222,16.5,259,0.0,2.8,8.7,-2.6,-6.8,5.0,-,2.9,-,-,-,1015.6,-,-,3.07,29.2
4764,20150721:0000,306,6.3,147,0.0,5.0,14.9,-1.5,-7.4,5.3,-,2.8,-,-,-,1026.0,-,-,4.01,29.0
4764,20150722:0000,36,4.6,165,0.0,4.2,12.1,-1.6,-4.8,6.8,-,3.4,-,-,-,1033.9,-,-,5.92,28.9
4764,20150723:0000,24,6.8,257,0.0,5.8,13.4,0.2,-4.1,7.0,-,3.8,-,-,-,1027.6,-,-,6.81,28.8
4764,20150724:0000,328,7.4,229,0.0,8.0,14.0,1.8,-2.6,7.4,-,5.0,-,-,-,1030.9,-,-,7.08,28.7
4764,20150725:0000,-,16.6,456,0.0,7.8,13.7,2.1,-0.6,7.5,-,5.1,-,-,-,1023.9,-,-,7.51,28.6
4764,20150726:0000,24,18.6,509,0.0,12.7,18.5,5.6,-2.6,7.3,-,6.7,-,-,-,1009.8,-,-,6.93,28.4
4764,20150727:0000,-,13.5,323,4.2,10.1,13.9,5.0,-0.8,8.4,-,6.3,-,-,-,1005.6,-,-,3.03,28.3
